Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
MWI_000453,Holy Family Mission,South East Zone,Phalombe,SECONDARY,OTHER GENERAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,41755,100,100,100,100,100,80.56565656565657,73.35353535353535,"[60.0, 70.0, 70.0, 70.0, 63.63636363636363, 50.0, 50.0, 66.66666666666667, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",66.72727272727272,53.333333333333336,100.0,87.77777777777779,"[66.66666666666667, 94.44444444444444, 100.0, 88.88888888888889, 88.88888888888889]","[100, 100, 50, 100, 50, 0, 0, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 50, 100, 100, 100, 50, 100, 100, 100, 100]",90.0,100.0,90.0,100.0,70.0,60.0,80.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,56.66666666666667,80.0,100.0,80.0,0.0,55.0,5,"[25.0, 75.0, 50.0, 50.0, 75.0]",40.0,80.0,100.0,0.0,58.12439683458792,56.66666666666667,100.0,17.5,40.0,92.70411117544876,0.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,"[100, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",51.851851851851855,,10.222222222222223,225.0,23.0
MWI_000113,Bua Health Centre,Central East Zone,Kasungu,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,54716,100,100,100,100,100,52.51851851851852,34.666666666666664,"[50.0, 60.0, 50.0, 60.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",54.0,0.0,50.0,70.37037037037037,"[66.66666666666667, 55.55555555555556, 88.88888888888889]","[100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 50, 50, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 100]",100.0,83.33333333333333,83.33333333333333,100.0,0.0,66.66666666666667,33.333333333333336,100.0,66.66666666666667,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,12.5,4,"[25.0, 25.0, 0.0, 0.0]",0.0,0.0,50.0,0.0,53.66421066994133,66.66666666666667,100.0,15.0,0.0,93.98280802292264,100.0,0.0,50.0,"[100, 100, 0, 0]",100.0,42.857142857142854,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,45.45454545454545,"[100, 100, 0, 0, 100, 0, 0, 100, 100, 0, 0]",,45.45454545454545,15.789473684210526,57.0,9.0
MWI_000479,Kabudula Rural Hospital,Central West Zone,Lilongwe,SECONDARY,OTHER (SPECIFY),Community hospital,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,56683,100,100,100,100,100,67.22222222222223,70.0,"[50.0, 70.0, 70.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.0,50.0,100.0,64.44444444444446,"[55.55555555555556, 55.55555555555556, 72.22222222222223, 75.0, 63.888888888888886]","[100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 50, 100, 100, 0, 0, 75, 100, 50, 50, 100, 100, 100, 100, 0, 75, 100, 100, 0, 100, 100, 0, 100, 0]",90.0,100.0,50.0,70.0,70.0,80.0,40.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.0,80.0,,100.0,0.0,30.0,5,"[0.0, 25.0, 50.0, 50.0, 25.0]",80.0,0.0,0.0,40.0,71.11535807187981,60.0,100.0,100.0,60.0,97.80750650315868,0.0,80.0,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,51.851851851851855,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",51.851851851851855,,,999.0,999.0
MWI_001360,St. Annes Hospital,Central East Zone,Nkhotakota,SECONDARY,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,42436,100,100,100,100,100,63.91025641025641,36.15384615384615,"[60.0, 50.0, 70.0, 70.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0]",64.0,0.0,50.0,91.66666666666667,"[86.11111111111111, 88.88888888888889, 100.0]","[100, 100, 100, 100, 75, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,91.66666666666667,100.0,33.333333333333336,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,37.5,4,"[50.0, 50.0, 0.0, 50.0]",25.0,0.0,75.0,50.0,66.52750828684614,66.66666666666667,25.0,6.25,80.0,87.77589134125637,100.0,100.0,75.0,"[100, 100, 0, 100]",66.66666666666666,85.71428571428571,100.0,100.0,100.0,100.0,100.0,0.0,100.0,50.0,0.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",59.25925925925926,,47.55555555555556,225.0,107.0
MWI_000700,Lisungwi Community Hospital,South West Zone,Neno,SECONDARY,OTHER (SPECIFY),Community Hospital,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,14540,100,100,100,100,100,70.77777777777777,69.33333333333333,"[60.0, 70.0, 70.0, 70.0, 70.0, 50.0, 100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0]",68.0,90.0,50.0,72.22222222222221,"[65.625, 75.0, 71.875, 87.5, 61.111111111111114]","[100, 100, 100, 100, 25, 0, 0, 100, nan, 100, 100, 75, 100, 25, 100, 0, 100, nan, 100, 100, 75, 100, 0, 100, 0, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 25, 100, 25, 100, 0, 100, 0]",100.0,100.0,75.0,100.0,35.0,80.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,100.0,100.0,80.0,0.0,45.0,5,"[50.0, 50.0, 50.0, 50.0, 25.0]",20.0,0.0,100.0,60.0,70.18838304552591,60.000000000000014,38.46153846153847,100.0,20.0,92.85714285714286,80.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,57.142857142857146,100.0,100.0,100.0,0.0,0.0,100.0,0.0,,,,51.851851851851855,"[100, 0, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 100]",51.851851851851855,,,999.0,999.0
MWI_001081,Mwanza District Hospital,South West Zone,Mwanza,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,86318,100,100,100,100,100,56.33333333333333,42.666666666666664,"[50.0, 60.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 50.0, 50.0, 50.0, 100.0]",58.0,0.0,70.0,70.0,"[69.44444444444444, 61.111111111111114, 75.0, 66.66666666666667, 77.77777777777777]","[75, 75, 50, 75, 50, 100, 0, 100, 100, 100, 75, 50, 75, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 100, 100, 100, 50, 100, 50, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 100]",90.0,90.0,50.0,90.0,50.0,100.0,0.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,40.0,5,"[25.0, 50.0, 50.0, 25.0, 50.0]",20.0,100.0,0.0,40.0,54.99496147789529,66.66666666666667,83.07692307692308,29.814814814814813,60.0,90.41136430896715,0.0,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 0, 0]",66.66666666666667,,,999.0,999.0
MWI_000794,Makungwa,South West Zone,Thyolo,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,19978,100,100,100,100,100,49.425595238095234,47.333333333333336,"[60.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 50.0]",52.0,0.0,90.0,51.51785714285713,"[53.57142857142857, 62.5, 34.375, 57.142857142857146, 50.0]","[75, 100, 100, nan, nan, 0, 0, 100, 0, 100, 100, 0, 100, nan, 0, 100, 100, 0, 25, 50, 50, 50, nan, 0, 0, 100, 0, 75, 75, 50, nan, nan, 100, 0, 100, 0, 25, 75, 100, 100, nan, 0, 0, 100, 0]",60.0,80.0,60.0,83.33333333333333,,20.0,20.0,100.0,0.0,100.0,"[100, 100, nan, 100]",100,100.0,100.0,,100.0,66.66666666666667,100.0,,100.0,0.0,35.0,5,"[25.0, 50.0, 25.0, 50.0, 25.0]",40.0,0.0,100.0,0.0,72.75132275132276,66.66666666666667,50.0,100.0,60.0,92.5925925925926,40.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,0.0,,,,54.54545454545455,"[100, 100, 100, 0, 100, 0, 100, 0, 100, 0, 0]",,54.54545454545455,5.714285714285714,35.0,2.0
MWI_001202,Nkhotakota District Hospital,Central East Zone,Nkhotakota,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,73989,100,100,100,100,100,55.93055555555556,35.333333333333336,"[70.0, 60.0, 40.0, 50.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",56.0,0.0,50.0,76.52777777777777,"[68.75, 80.55555555555556, 80.55555555555556, 75.0, 77.77777777777777]","[100, 100, 50, 100, 0, 100, 100, 0, nan, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 75, 75, 75, 100, 100, 100, 0, 100, 100, 75, 100, 100, 0, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",100.0,100.0,60.0,95.0,60.0,80.0,100.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,0.0,,100.0,0.0,25.0,5,"[50.0, 0.0, 0.0, 25.0, 50.0]",20.0,20.0,60.0,0.0,60.51526993776234,33.333333333333336,100.0,100.0,0.0,90.27355623100304,100.0,0.0,60.0,"[100, 0, 0, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",62.96296296296296,,,999.0,999.0
MWI_000588,Kasungu District Hospital,Central East Zone,Kasungu,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,116900,100,100,100,100,100,55.90972222222223,34.666666666666664,"[60.0, 60.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",54.0,0.0,50.0,77.15277777777779,"[90.625, 81.25, 66.66666666666667, 77.77777777777777, 69.44444444444444]","[100, 100, 75, 100, 50, 100, 100, 100, nan, 100, 100, 75, nan, 75, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 100, 0, 0]",100.0,100.0,80.0,100.0,60.0,100.0,60.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,37.5,4,"[25.0, 75.0, 50.0, 0.0]",25.0,25.0,75.0,25.0,75.69598366900141,66.66666666666667,94.94949494949495,19.414893617021278,60.0,88.840830449827,100.0,100.0,75.0,"[100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",77.77777777777777,,,999.0,999.0
MWI_001162,New state house Clinic,Central West Zone,Lilongwe,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,6411,100,0,100,100,100,55.761363636363626,35.27272727272727,"[70.0, 72.72727272727273, 70.0, 70.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0]",70.54545454545455,0.0,,76.24999999999999,"[66.66666666666667, 61.111111111111114, 81.25, 88.88888888888889, 83.33333333333333]","[50, 100, 50, 100, 0, 100, 100, 100, 0, 50, 50, 50, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, nan, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 100]",80.0,90.0,60.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,68.33333333333334,100.0,100.0,100.0,0.0,33.333333333333336,3,"[25.0, 50.0, 25.0]",66.66666666666667,0.0,66.66666666666667,0.0,79.8063973063973,68.33333333333334,66.66666666666666,100.0,60.0,83.83838383838383,,100.0,66.66666666666667,"[100, 100, 0]",0.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.74074074074074,"[100, 100, 0, 0, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0]",40.74074074074074,,7.142857142857142,14.0,1.0
MWI_000019,Alinafe Community Hospital,Central East Zone,Nkhotakota,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,INPATIENT ONLY,PRIMARY,18422,100,100,100,100,100,37.333333333333336,37.333333333333336,"[80.0, 80.0, 80.0, 50.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 0.0, 50.0]",72.0,0.0,40.0,,[],[],,,,,,,,,,66.66666666666667,"[100, 100, nan, 0]",100,100.0,100.0,,0.0,66.66666666666667,100.0,,100.0,0.0,20.0,5,"[25.0, 25.0, 0.0, 25.0, 25.0]",0.0,40.0,40.0,0.0,80.34207353827607,66.66666666666667,100.0,100.0,0.0,95.72784810126582,100.0,100.0,40.0,"[0, 0, 0, 100, 100]",100.0,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,81.81818181818181,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100]",,81.81818181818181,29.268292682926827,123.0,36.0
MWI_001542,Phalombe District Hospital,South East Zone,Phalombe,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,51.55555555555556,48.666666666666664,"[50.0, 60.0, 50.0, 60.0, 60.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",56.0,40.0,50.0,54.44444444444444,"[61.111111111111114, 41.666666666666664, 63.888888888888886, 50.0, 55.55555555555556]","[100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 75, 0, 100, 0, 0, 0, 100, 0, 100, 100, 0, 50, 25, 100, 100, 100, 0, 100, 50, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0]",100.0,85.0,10.0,90.0,5.0,80.0,20.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,45.0,5,"[25.0, 50.0, 0.0, 75.0, 75.0]",20.0,40.0,60.0,60.0,88.8107202680067,66.66666666666667,,,80.0,97.38693467336684,100.0,100.0,60.0,"[100, 100, 0, 100, 0]",66.66666666666666,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",70.37037037037037,,,999.0,999.0
MWI_000261,Chiradzulu District Hospital,South West Zone,Chiradzulu,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,35034,100,100,100,100,100,54.80555555555556,46.0,"[40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",48.0,40.0,50.0,63.61111111111111,"[77.77777777777777, 66.66666666666667, 77.77777777777777, 62.5, 33.333333333333336]","[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, nan, 100, 100, 0, 100, 0, 0, 0, 0, 0]",100.0,100.0,60.0,100.0,40.0,80.0,0.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,80.0,,100.0,0.0,45.0,5,"[25.0, 50.0, 50.0, 50.0, 50.0]",0.0,0.0,100.0,80.0,65.86696730552424,60.000000000000014,,,0.0,69.3348365276212,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,100.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,"[100, 100, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",51.851851851851855,,,999.0,999.0
MWI_001369,St. Joseph Hospital (Chiradzulu),South West Zone,Chiradzulu,SECONDARY,OTHER (SPECIFY),Mission Hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,54172,100,100,100,100,100,55.01190476190476,34.666666666666664,"[50.0, 60.0, 54.54545454545455, 60.0, 45.45454545454545, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",54.0,0.0,50.0,75.35714285714286,"[87.5, 71.42857142857143, 100.0, 67.85714285714286, 50.0]","[100, 100, 100, 100, nan, 100, 0, 100, 100, 100, 100, 100, nan, nan, 0, 0, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 75, nan, nan, 0, 0, 100, 100, 75, 100, 75, nan, nan, 0, 0, 100, 0]",95.0,100.0,90.0,100.0,,40.0,20.0,100.0,80.0,100.0,"[100, 100, nan, 100]",100,100.0,100.0,,100.0,53.333333333333336,100.0,100.0,40.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",0.0,0.0,100.0,0.0,75.21283314386763,53.333333333333336,53.84615384615385,25.714285714285715,100.0,93.59605911330048,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",16.666666666666664,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,0.0,50.0,0.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100]",77.77777777777777,,18.22222222222222,225.0,41.0
MWI_001563,Mtengowanthenga Community Hospital,Central East Zone,Dowa,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,80172,100,100,100,100,100,60.66666666666667,41.333333333333336,"[50.0, 40.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 50.0, 50.0, 50.0]",54.0,0.0,70.0,80.0,"[86.11111111111111, 83.33333333333333, 75.0, 72.22222222222223, 83.33333333333333]","[100, 100, 50, 100, 25, 100, 100, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 100, 100, 100, 75, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 100]",100.0,100.0,55.0,100.0,5.0,100.0,80.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,80.0,,100.0,0.0,35.0,5,"[25.0, 50.0, 50.0, 25.0, 25.0]",0.0,0.0,60.0,80.0,70.86570277657891,60.000000000000014,75.0,25.833333333333336,80.0,75.22658610271904,80.0,100.0,60.0,"[0, 100, 100, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,"[100, 100, 0, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",44.44444444444444,,17.05426356589147,129.0,22.0
MWI_000769,Madisi Mission Hospital,Central East Zone,Dowa,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,23848,100,100,100,100,100,67.38888888888889,58.666666666666664,"[70.0, 80.0, 80.0, 70.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",76.0,50.0,50.0,76.11111111111111,"[69.44444444444444, 72.22222222222223, 88.88888888888889, 77.77777777777777, 72.22222222222223]","[100, 50, 75, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 0, 100, 0]",100.0,90.0,95.0,100.0,80.0,100.0,40.0,80.0,0.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,10.0,5,"[0.0, 25.0, 25.0, 0.0, 0.0]",20.0,20.0,0.0,0.0,67.09860935524652,66.66666666666667,100.0,28.333333333333336,0.0,94.69026548672566,100.0,80.0,0.0,"[0, 0, 0, 0, 0]",100.0,71.42857142857143,100.0,100.0,100.0,0.0,0.0,100.0,100.0,50.0,0.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",70.37037037037037,,40.0,250.0,100.0
MWI_000350,Dowa District Hospital,Central East Zone,Dowa,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,38340,100,100,100,100,100,54.548611111111114,53.333333333333336,"[40.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0]",50.0,50.0,60.0,55.76388888888889,"[53.125, 61.111111111111114, 50.0, 56.25, 58.333333333333336]","[50, 50, 25, nan, 0, 100, 100, 100, 0, 50, 50, 50, 100, 0, 100, 100, 100, 0, 100, 50, 50, nan, 0, 100, 0, 100, 0, 50, 50, 50, 100, 0, 100, nan, 100, 0, 50, 50, 25, 100, 0, 100, 100, 100, 0]",60.0,50.0,40.0,100.0,0.0,100.0,75.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,30.0,5,"[25.0, 25.0, 25.0, 25.0, 50.0]",0.0,0.0,80.0,40.0,77.65699548678273,66.66666666666667,,,100.0,91.61831076724694,80.0,50.0,80.0,"[0, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,"[100, 100, 100, 0, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 0]",51.851851851851855,,,999.0,999.0
MWI_001293,Queen Elizabeth Central Hospital,South West Zone,Blantyre,TERTIARY,CENTRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3821,100,100,100,100,100,75.5,89.33333333333333,"[80.0, 70.0, 80.0, 80.0, 80.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",78.0,90.0,100.0,61.666666666666664,"[52.77777777777778, 63.888888888888886, 63.888888888888886, 63.888888888888886, 63.888888888888886]","[75, 100, 50, 100, 50, 0, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0]",85.0,90.0,50.0,100.0,50.0,80.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,100.0,,80.0,0.0,35.0,5,"[50.0, 25.0, 25.0, 50.0, 25.0]",0.0,100.0,20.0,20.0,86.66666666666667,60.000000000000014,,,100.0,,100.0,,20.0,"[100, 0, 0, 0, 0]",16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 100, 0, 0, 0]",62.96296296296296,,,999.0,999.0
