Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,Quality_Score,HW_Competence_Score,HW_Check,Patient_Centeredness_Score,PC_Check,iss_score,iss_check,HTM-ANC,htm-anc-check,system_CHW_score,chw_check,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guideline_check,oxygen_score,oxygen_check,test-capac,test-capac_check,vacancy_score,all_funded_posts,all_unfilled_posts
MWI_000700,Lisungwi Community Hospital,South West Zone,Neno,SECONDARY,OTHER (SPECIFY),Community Hospital,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,14540,67.44444444444444,69.33333333333333,"[60.0, 70.0, 70.0, 70.0, 70.0, 50.0, 100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0]",65.55555555555556,"[100, 100, 100, 100, 25, 0, 0, 100, 0, 100, 100, 75, 100, 25, 100, 0, 100, 0, 100, 100, 75, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 25, 100, 25, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",60.000000000000014,"[33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",70.0,"[75.0, 75.0, 75.0, 75.0, 50.0]",70.18838304552591,60.000000000000014,38.46153846153847,100.0,20.0,92.85714285714286,80.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,57.142857142857146,"[100, 100, 100, 0, 0, 100, 0]",,"[nan, nan]",51.851851851851855,"[100, 0, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 100]",,999.0,999.0
MWI_001081,Mwanza District Hospital,South West Zone,Mwanza,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,86318,53.0,42.666666666666664,"[50.0, 60.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 50.0, 50.0, 50.0, 100.0]",63.333333333333336,"[75, 75, 50, 75, 50, 100, 0, 100, 0, 100, 75, 50, 75, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",60.0,"[50.0, 75.0, 50.0, 50.0, 75.0]",54.99496147789529,66.66666666666667,83.07692307692308,29.814814814814813,60.0,90.41136430896715,0.0,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",66.66666666666667,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 0, 0]",,999.0,999.0
MWI_000794,Makungwa,South West Zone,Thyolo,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,19978,49.324561403508774,47.333333333333336,"[60.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 50.0]",51.31578947368421,"[75, 100, 100, nan, nan, 0, 0, 100, 0, 100, 100, 0, 100, nan, 0, 100, 100, 0, 25, 50, 50, 50, nan, 0, 0, 100, 0, 75, 75, 50, nan, nan, 100, 0, 100, 0, 25, 75, 100, 100, nan, 0, 0, 100, 0]",75.0,"[100, 100, 0, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",60.0,"[75.0, 50.0, 75.0, 50.0, 50.0]",72.75132275132276,66.66666666666667,50.0,100.0,60.0,92.5925925925926,40.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,"[100, 100, 100, 100, 100, 100, 0]",,"[nan, nan]",54.54545454545455,"[100, 100, 100, 0, 100, 0, 100, 0, 100, 0, 0]",5.714285714285714,35.0,2.0
MWI_001202,Nkhotakota District Hospital,Central East Zone,Nkhotakota,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,73989,55.16666666666667,35.333333333333336,"[70.0, 60.0, 40.0, 50.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",75.0,"[100, 100, 50, 100, 0, 100, 100, 0, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 75, 75, 75, 100, 100, 100, 0, 100, 100, 75, 100, 100, 0, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",33.333333333333336,"[33.333333333333336, 33.333333333333336, 33.333333333333336, 33.333333333333336, 33.333333333333336]",55.0,"[75.0, 25.0, 50.0, 75.0, 50.0]",60.51526993776234,33.333333333333336,100.0,100.0,0.0,90.27355623100304,100.0,0.0,60.0,"[100, 0, 0, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",,999.0,999.0
MWI_000588,Kasungu District Hospital,Central East Zone,Kasungu,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,116900,54.83333333333333,34.666666666666664,"[60.0, 60.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",75.0,"[100, 100, 75, 100, 50, 100, 100, 100, 0, 100, 100, 75, nan, 75, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 100, 0, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",56.25,"[50.0, 75.0, 75.0, 25.0]",75.69598366900141,66.66666666666667,94.94949494949495,19.414893617021278,60.0,88.840830449827,100.0,100.0,75.0,"[100, 100, 100, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",77.77777777777777,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",,999.0,999.0
MWI_001162,New state house Clinic,Central West Zone,Lilongwe,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,6411,52.63636363636364,35.27272727272727,"[70.0, 72.72727272727273, 70.0, 70.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0]",70.0,"[50, 100, 50, 100, 0, 100, 100, 100, 0, 50, 50, 50, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0]",75.0,"[0, 100, 100, 100]",68.33333333333334,"[66.66666666666667, 75.0, 66.66666666666667, 66.66666666666667, 66.66666666666667]",41.666666666666664,"[50.0, 50.0, 25.0]",79.8063973063973,68.33333333333334,66.66666666666666,100.0,60.0,83.83838383838383,,100.0,66.66666666666667,"[100, 100, 0]",0.0,100.0,"[100, 100, nan, 100, 100, 100, 100]",100.0,"[100, 100]",51.851851851851855,"[100, 100, 0, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",7.142857142857142,14.0,1.0
MWI_000019,Alinafe Community Hospital,Central East Zone,Nkhotakota,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,INPATIENT ONLY,PRIMARY,18422,37.333333333333336,37.333333333333336,"[80.0, 80.0, 80.0, 50.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 0.0, 50.0]",,[],66.66666666666667,"[100, 100, 0, nan]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",55.0,"[50.0, 50.0, 50.0, 75.0, 50.0]",80.34207353827607,66.66666666666667,100.0,100.0,0.0,95.72784810126582,100.0,100.0,40.0,"[0, 0, 0, 100, 100]",100.0,85.71428571428571,"[100, 100, 100, 100, 0, 100, 100]",0.0,"[0, 0]",81.81818181818181,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100]",29.268292682926827,123.0,36.0
MWI_001542,Phalombe District Hospital,South East Zone,Phalombe,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,51.55555555555556,48.666666666666664,"[50.0, 60.0, 50.0, 60.0, 60.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",54.44444444444444,"[100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 75, 0, 100, 0, 0, 0, 100, 0, 100, 100, 0, 50, 25, 100, 100, 100, 0, 100, 50, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",65.0,"[50.0, 75.0, 25.0, 100.0, 75.0]",88.8107202680067,66.66666666666667,,,80.0,97.38693467336684,100.0,100.0,60.0,"[100, 100, 0, 100, 0]",66.66666666666666,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",,999.0,999.0
MWI_000261,Chiradzulu District Hospital,South West Zone,Chiradzulu,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,35034,54.111111111111114,46.0,"[40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",62.22222222222222,"[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0]",100.0,"[100, 100, 100, 100]",60.000000000000014,"[33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",70.0,"[50.0, 75.0, 75.0, 75.0, 75.0]",65.86696730552424,60.000000000000014,,,0.0,69.3348365276212,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,"[100, 100, 100, 0, 100, 100, 100]",50.0,"[0, 100]",51.851851851851855,"[100, 100, 100, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",,999.0,999.0
MWI_000436,Gotha Estate Clinic,South West Zone,Thyolo,PRIMARY,CLINIC/DISPENSARY,,OTHER (SPECIFY),Eastern produce Malawi,RURAL,OUTPATIENT ONLY,PRIMARY,1550,37.22222222222222,10.0,"[0.0, 0.0, 0.0, 50.0, 0.0]",64.44444444444444,"[100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0]",33.333333333333336,"[0, 0, 100, nan]",,[],,[],88.33333333333333,,100.0,65.0,,,,100.0,,[],16.666666666666664,33.333333333333336,"[100, 0, nan, 0, nan, nan, nan]",,"[nan, nan]",,[nan],37.5,8.0,3.0
MWI_001369,St. Joseph Hospital (Chiradzulu),South West Zone,Chiradzulu,SECONDARY,OTHER (SPECIFY),Mission Hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,54172,50.1036036036036,34.666666666666664,"[50.0, 60.0, 54.54545454545455, 60.0, 45.45454545454545, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0]",65.54054054054055,"[100, 100, 100, 100, nan, 100, 0, 100, 0, 100, 100, 100, nan, nan, 0, 0, 100, 0, 100, 100, 100, 100, nan, 100, 100, 100, 0, 100, 100, 75, nan, nan, 0, 0, 100, 0, 75, 100, 75, nan, nan, 0, 0, 100, 0]",75.0,"[100, 100, 0, 100]",53.333333333333336,"[33.333333333333336, 66.66666666666667, 50.0, 66.66666666666667, 50.0]",70.0,"[75.0, 75.0, 75.0, 75.0, 50.0]",75.21283314386763,53.333333333333336,53.84615384615385,25.714285714285715,100.0,93.59605911330048,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",16.666666666666664,85.71428571428571,"[100, 100, 100, 100, 100, 100, 0]",50.0,"[0, 100]",77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 100, 100]",18.22222222222222,225.0,41.0
MWI_001563,Mtengowanthenga Community Hospital,Central East Zone,Dowa,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,80172,56.22222222222223,41.333333333333336,"[50.0, 40.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 50.0, 50.0, 50.0]",71.11111111111111,"[100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 0, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",60.000000000000014,"[66.66666666666667, 33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667]",60.0,"[50.0, 75.0, 75.0, 50.0, 50.0]",70.86570277657891,60.000000000000014,75.0,25.833333333333336,80.0,75.22658610271904,80.0,100.0,60.0,"[0, 100, 100, 0, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",44.44444444444444,"[100, 100, 0, 0, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",17.05426356589147,129.0,22.0
MWI_000769,Madisi Mission Hospital,Central East Zone,Dowa,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,23848,67.38888888888889,58.666666666666664,"[70.0, 80.0, 80.0, 70.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",76.11111111111111,"[100, 50, 75, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 0, 100, 0]",66.66666666666667,"[0, 100, 100, nan]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0]",67.09860935524652,66.66666666666667,100.0,28.333333333333336,0.0,94.69026548672566,100.0,80.0,0.0,"[0, 0, 0, 0, 0]",100.0,71.42857142857143,"[100, 100, 100, 0, 0, 100, 100]",50.0,"[0, 100]",70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",40.0,250.0,100.0
MWI_000350,Dowa District Hospital,Central East Zone,Dowa,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,38340,53.992248062015506,53.333333333333336,"[40.0, 60.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0]",54.651162790697676,"[50, 50, 25, nan, 0, 100, 100, 100, 0, 50, 50, 50, 100, 0, 100, 100, 100, 0, 100, 50, 50, nan, 0, 100, 0, 100, 0, 50, 50, 50, 100, 0, 100, 0, 100, 0, 50, 50, 25, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",55.0,"[50.0, 50.0, 50.0, 50.0, 75.0]",77.65699548678273,66.66666666666667,,,100.0,91.61831076724694,80.0,50.0,80.0,"[0, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",51.851851851851855,"[100, 100, 100, 0, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 0]",,999.0,999.0
MWI_001293,Queen Elizabeth Central Hospital,South West Zone,Blantyre,TERTIARY,CENTRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3821,75.5,89.33333333333333,"[80.0, 70.0, 80.0, 80.0, 80.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",61.666666666666664,"[75, 100, 50, 100, 50, 0, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",60.000000000000014,"[66.66666666666667, 33.333333333333336, 66.66666666666667, 66.66666666666667, 66.66666666666667]",60.0,"[75.0, 50.0, 50.0, 75.0, 50.0]",86.66666666666667,60.000000000000014,,,100.0,,100.0,,20.0,"[100, 0, 0, 0, 0]",16.666666666666664,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",62.96296296296296,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 100, 0, 0, 0]",,999.0,999.0
MWI_001046,Mulanje Mission Hospital,South East Zone,Mulanje,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,100000,60.035353535353536,59.515151515151516,"[80.0, 80.0, 80.0, 80.0, 72.72727272727273, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",60.55555555555556,"[75, 100, 50, 75, 50, 100, 0, 100, 0, 100, 75, 25, 75, 50, 100, 0, 100, 0, 75, 100, 25, 100, 50, 100, 0, 100, 0, 100, 75, 25, 75, 50, 100, 0, 100, 0, 75, 100, 50, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, nan]",63.333333333333336,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 50.0]",80.0,"[75.0, 75.0, 75.0, 75.0, 100.0]",86.10185390217498,63.333333333333336,80.0,75.625,100.0,97.65279007971657,100.0,,20.0,"[0, 0, 0, 0, 100]",83.33333333333334,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,"[100, 100]",62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",0.0,225.0,0.0
MWI_001013,Mponela Rural Hospital,Central East Zone,Dowa,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,100326,85.27777777777777,86.66666666666667,"[60.0, 60.0, 60.0, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",83.88888888888889,"[100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 75, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",65.0,"[100.0, 50.0, 50.0, 75.0, 50.0]",80.17186097216879,66.66666666666667,100.0,0.0,100.0,94.53636013851481,100.0,100.0,60.0,"[100, 100, 100, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",,"[nan, nan]",81.81818181818181,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100]",36.0082304526749,486.0,175.0
MWI_000237,Chingadzi Rural Hospital,South West Zone,Thyolo,SECONDARY,OTHER (SPECIFY),Rural Hospital,CHRISTIAN HEALTH ASSOCIATION OF MALAWI (CHAM),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8375,53.03703703703704,32.0,"[60.0, 50.0, 50.0, 50.0, 60.0, 0.0, 0.0, 50.0, 0.0, 0.0]",74.07407407407408,"[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",50.0,"[50.0, 50.0, 50.0, 25.0, 75.0]",65.81999029597283,66.66666666666667,50.0,60.0,20.0,98.2532751091703,,100.0,80.0,"[100, 100, 100, 0, 100]",100.0,57.142857142857146,"[100, 100, 0, 100, 0, 0, 100]",,"[nan, nan]",37.03703703703704,"[100, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",61.240310077519375,129.0,79.0
MWI_001422,Thuchila Health Centre,South East Zone,Mulanje,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,43035,58.75,57.5,"[80.0, 80.0, 70.0, 80.0, 80.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",60.0,"[100, 75, 50, 75, 50, 100, 0, 100, 0, 100, 75, 50, 75, 50, 100, 0, 100, 0, 100, 75, 25, 75, 50, 100, 0, 100, 0, 75, 100, 50, 75, 50, 100, 0, 100, 0, 100, 50, 25, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",65.0,"[75.0, 50.0, 50.0, 75.0, 75.0]",58.1769722814499,66.66666666666667,50.0,0.0,40.0,92.3951670220327,100.0,,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",0.0,"[0, 0]",55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 0, 100, 0, 0, 100]",38.59649122807017,57.0,22.0
MWI_000136,Chavala Health Centre,South West Zone,Blantyre,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,15702,58.117886178861795,47.333333333333336,"[50.0, 50.0, 50.0, 60.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 100.0, 100.0, 100.0, 100.0]",68.90243902439025,"[100, 100, 50, 100, nan, 0, 0, 100, 0, 75, 100, 100, 100, nan, 100, 0, 100, 0, 75, 75, 75, nan, nan, 100, 0, 100, 0, 75, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",50.0,"[50.0, 50.0, 50.0, 50.0, 50.0]",84.52203269367449,66.66666666666667,66.66666666666666,100.0,60.0,98.32089552238806,100.0,100.0,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",0.0,"[0, 0]",54.54545454545455,"[100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 100]",6.25,32.0,2.0
MWI_001038,Mtosa Health Centre,Central East Zone,Nkhotakota,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,17674,51.166666666666664,29.0,"[60.0, 50.0, 60.0, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]",73.33333333333333,"[100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 75, 100, 0, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0]",66.66666666666667,"[0, 100, 100, nan]",66.66666666666667,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667, 66.66666666666667]",41.666666666666664,"[50.0, 50.0, 25.0]",66.3279132791328,66.66666666666667,50.0,100.0,0.0,81.30081300813008,,100.0,0.0,"[0, 0, 0]",66.66666666666666,50.0,"[100, 100, nan, 0, 0, 100, 0]",,"[nan, nan]",63.63636363636363,"[100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 100]",53.125,64.0,34.0
MWI_000963,Mlanda Health Centre,Central West Zone,Ntcheu,PRIMARY,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,OUTPATIENT ONLY,PRIMARY,7192,51.507936507936506,38.57142857142857,"[60.0, 60.0, 50.0, 50.0, 50.0, 0.0, 0.0]",64.44444444444444,"[75, 100, 25, 75, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 0, 100, 0, 100, 75, 25, 100, 50, 100, 0, 100, 0, 100, 75, 50, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",46.66666666666667,"[66.66666666666667, 66.66666666666667, 33.333333333333336, 33.333333333333336, 33.333333333333336]",90.0,"[100.0, 75.0, 100.0, 75.0, 100.0]",57.11961301671065,46.66666666666667,100.0,45.0,0.0,93.93139841688655,,,100.0,"[100, 100, 100, 100, 100]",100.0,85.71428571428571,"[100, 100, 0, 100, 100, 100, 100]",,"[nan, nan]",9.090909090909092,"[0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0]",20.0,35.0,7.0
