Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,Patient_Centeredness_Score,PC_Check,iss_score,iss_check,fac_iss,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
UGA_000333,Anaka Hospital,Acholi,Nwoya District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,48341,100,100,100,100,100,79.85606060606061,92.66666666666667,"[80.0, 90.0, 90.0, 90.0, 90.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",67.04545454545455,"[25, 100, 25, 75, 0, 100, 100, 100, 0, 100, 100, 25, nan, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 25, 100, 0, 100, 100, 100, 0, 100, 75, 25, 75, 25, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,93.33333333333334,100.0,,100.0,80.0,25.0,[25.0],100.0,0.0,0.0,0.0,63.94133723031622,93.33333333333334,94.3820224719101,3.1547619047619047,60.0,96.71924290220821,0.0,100.0,0.0,[0],83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",74.07407407407408,,4.736842105263158,190.0,9.0
UGA_003470,Kisoro Hospital,Kigezi,Kisoro District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,22776,100,100,100,100,100,74.94444444444444,79.33333333333333,"[90.0, 80.0, 90.0, 90.0, 90.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.55555555555556,"[100, 100, 0, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 25, 100, 100, 0, 0, 100, 0, 100, 75, 0, 100, 0, 0, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,100.0,0.0,,[],,,,,87.78631361011223,66.66666666666667,100.0,85.0,80.0,82.83752860411899,100.0,100.0,,[],16.666666666666664,71.42857142857143,100.0,100.0,100.0,0.0,100.0,100.0,,,,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",66.66666666666667,,31.93717277486911,191.0,61.0
UGA_004632,Moroto Regional Referral Hospital,Karamoja,Moroto District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,65.90789473684211,68.0,"[80.0, 70.0, 90.0, 90.0, 90.0, 0.0, 50.0, 0.0, 50.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",63.81578947368421,"[75, 75, 75, nan, 75, 100, 0, 100, 0, 75, 100, 75, 75, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, 100, 0, 50, 25, 75, nan, 75, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,86.66666666666667,100.0,,100.0,60.0,,[],,,,,71.66666666666667,86.66666666666667,,,100.0,,60.0,40.0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 0, 0]",74.07407407407408,,,303.0,999.0
UGA_004793,Mulago National Referral Hospital,Kampala,Kampala District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,0,100,78.33333333333334,96.66666666666667,"[66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.0,"[100, 75, 75, 100, 100, 100, 100, 0, 0, 75, 50, 100, 0, 25, 100, 0, 100, 0, 100, 100, 25, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 0, 0, 50, 75, 75, 75, 25, 100, 0, 0, 0]",0.0,"[0, 0, 0, nan]",0.0,0.0,0.0,,,,,,,,[],,,,,54.39399206214277,,33.691164327002475,3.8848039215686274,,,80.0,100.0,,[],16.666666666666664,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",70.37037037037037,,32.5147347740668,2036.0,662.0
UGA_005818,Pallisa Hospital,Bukedi,Pallisa District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,21913,100,100,100,100,100,79.63636363636363,72.6060606060606,"[72.72727272727273, 90.9090909090909, 72.72727272727273, 80.0, 72.72727272727273, 0.0, 100.0, 100.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",86.66666666666667,"[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,82.72480144527388,100.0,66.66666666666666,82.5,40.0,89.90694345025054,100.0,100.0,0.0,[0],100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",59.25925925925926,,62.09912536443149,343.0,213.0
UGA_001162,Buwangwa HC III,Bugisu,Mbale District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,12874,100,100,100,100,100,82.77777777777777,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",65.55555555555556,"[100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,87.90274816394219,100.0,100.0,72.5,80.0,102.81923714759536,60.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,44.44444444444444,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",44.44444444444444,,63.63636363636363,55.0,35.0
UGA_002360,Jinja Regional Referral Hospital,Busoga,Jinja District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,4695300,100,100,100,100,100,73.14646464646464,76.84848484848484,"[90.9090909090909, 100.0, 80.0, 90.9090909090909, 90.9090909090909, 0.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",69.44444444444444,"[100, 25, 25, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100, 0, 100, 25, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,"[50.0, 50.0, 50.0]",100.0,0.0,100.0,0.0,82.31184964104219,100.0,78.26086956521739,100.0,60.0,77.92207792207793,60.0,100.0,100.0,"[100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",74.07407407407408,,68.03347280334728,1195.0,813.0
UGA_004244,Malaba HC III,Bukedi,Tororo District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,15888,100,100,100,100,100,85.27777777777777,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.55555555555556,"[100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 25, 100, 0, 100, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,"[25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,76.78662304616502,100.0,66.66666666666666,100.0,80.0,90.83969465648855,0.0,100.0,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 100, 100, 100]",55.55555555555556,,47.27272727272727,55.0,26.0
UGA_004340,Masafu Hospital,Bukedi,Busia District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,33966,100,100,100,100,100,80.0,96.66666666666667,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0]",63.333333333333336,"[100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 50, 0, 100, 0, 100, 100, 0, 0, 100, 100, 0, 100, 25, 100, 100, 100, 0, 100, 100, 0, 100, 25, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,"[25.0, 25.0]",100.0,0.0,0.0,0.0,77.75110770418453,100.0,52.63157894736842,93.0,80.0,98.62617498192336,20.0,100.0,0.0,"[0, 0]",83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",59.25925925925926,,44.606413994169095,343.0,153.0
UGA_000756,Bududa Hospital,Bugisu,Bududa District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,20352,100,100,100,100,100,80.55555555555556,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",61.111111111111114,"[100, 100, 0, 100, 25, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,66.79198518872433,100.0,61.53846153846154,54.375,60.0,91.63043478260869,0.0,100.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100]",55.55555555555556,,54.81049562682215,343.0,188.0
UGA_002649,Kalama Soce HC II,North Central,Mubende District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,2000,0,0,100,0,0,70.93023255813954,,[],70.93023255813954,"[100, 100, 25, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 75, 50, nan, 50, 100, 100, 100, 0, 100, 100, 50, nan, 50, 100, 100, 100, 0, 50, 50, 50, 50, 50, 100, 100, 100, 0]",0.0,[],,,,,,,,,,,[],,,,,29.166666666666664,,33.33333333333333,25.0,,,,,,[],0.0,50.0,0.0,,100.0,,,0.0,,,,,[nan],,,18.181818181818183,11.0,2.0
UGA_004423,Mbale Regional Referral Hospital,Bugisu,Mbale District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,4850000,100,100,100,100,100,77.22222222222223,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",54.44444444444444,"[100, 100, 0, 100, 50, 100, 0, 100, 0, 50, 50, 0, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,37.5,"[50.0, 25.0]",100.0,0.0,50.0,0.0,83.7749686081329,100.0,66.66666666666666,87.75,100.0,72.00811359026369,60.0,100.0,50.0,"[100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",77.77777777777777,,66.52719665271967,1195.0,795.0
UGA_007020,Tororo Hospital,Bukedi,Tororo District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,60000,100,100,100,100,100,83.05555555555556,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",66.11111111111111,"[100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 25, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,"[25.0, 25.0]",100.0,0.0,0.0,0.0,80.72273073989321,100.0,66.66666666666666,97.5,100.0,80.89244851258582,20.0,100.0,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 100, 100, 100]",66.66666666666667,,54.81049562682215,343.0,188.0
UGA_002020,Gulu Regional Referral Hospital,Acholi,Gulu District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1400000,100,100,100,100,100,64.125,72.0,"[70.0, 80.0, 60.0, 90.0, 80.0, 100.0, 50.0, 50.0, 50.0, 50.0, 100.0, 0.0, 100.0, 100.0, 100.0]",56.25,"[75, 100, 25, 75, 25, 100, 100, 100, 0, 100, 75, 0, nan, 0, 0, 0, 100, 0, 100, 75, 0, 75, 75, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 75, 0, 75, 25, 100, 0, 0, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,73.33333333333334,,100.0,80.0,40.0,75.0,[75.0],100.0,0.0,100.0,100.0,76.48194662480377,73.33333333333334,83.33333333333334,2.3333333333333335,100.0,76.37362637362637,100.0,100.0,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 0, 0]",74.07407407407408,,76.19795758051846,1273.0,970.0
UGA_004418,Mbale Municipal HC II,Bugisu,Mbale District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,1305,100,0,100,100,100,79.55555555555556,98.0,"[100.0, 100.0, 100.0, 90.0, 100.0]",61.111111111111114,"[100, 50, 0, 100, 50, 0, 0, 0, 0, 100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,93.33333333333334,80.0,100.0,100.0,100.0,25.0,[25.0],100.0,0.0,0.0,0.0,79.2518646012622,93.33333333333334,50.0,50.0,100.0,102.92598967297764,,,0.0,[0],100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,27.272727272727273,"[100, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0]",,27.272727272727273,41.66666666666667,12.0,5.0
UGA_002441,Kaara HC II,Kigezi,Rubanda District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,8421,100,0,100,0,100,70.96774193548387,,[],70.96774193548387,"[100, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, 100, 0]",75.0,"[100, 100, 0, 100]",100.0,100.0,0.0,100.0,,,,,,,[],,,,,63.78472222222222,,66.66666666666666,27.5,,97.1875,,,,[],100.0,100.0,100.0,,100.0,,100.0,100.0,,,,7.407407407407407,"[100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7.407407407407407,,66.66666666666666,3.0,2.0
UGA_004414,Mbaare HC III,Ankole,Isingiro District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,34500,100,100,100,100,100,68.44444444444444,84.66666666666667,"[50.0, 80.0, 50.0, 80.0, 60.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",52.22222222222222,"[100, 100, 100, 100, 50, 100, 100, 100, 0, 50, 100, 25, 100, 0, 0, 100, 0, 0, 100, 100, 25, 0, 100, 0, 100, 100, 0, 0, 75, 25, 0, 75, 0, 0, 100, 0, 100, 75, 50, 0, 100, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,46.66666666666667,100.0,0.0,60.0,0.0,25.0,[25.0],100.0,0.0,0.0,0.0,48.27136682285424,46.66666666666667,55.55555555555556,23.0,20.0,92.67734553775743,100.0,0.0,0.0,[0],16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,18.51851851851852,"[100, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",18.51851851851852,,77.77777777777779,9.0,7.0
UGA_005584,Nyarutojo HC II,Kigezi,Kanungu District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,11750,0,0,100,0,100,71.66666666666667,,[],71.66666666666667,"[100, 100, 50, 100, 50, 100, 100, 0, 0, 50, 100, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,,,,,,25.0,[25.0],100.0,0.0,0.0,0.0,47.79874213836479,,50.0,0.0,,93.39622641509435,,,0.0,[0],100.0,100.0,0.0,,100.0,,100.0,100.0,,,,7.407407407407407,"[100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7.407407407407407,,44.44444444444444,9.0,4.0
UGA_001232,Bwera Hospital,Tooro,Kasese District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,66109,100,100,100,100,100,93.48484848484848,98.63636363636364,"[90.9090909090909, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.33333333333333,"[100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,93.75,100.0,50.0,100.0,100.0,0.0,[0.0],0.0,0.0,0.0,0.0,70.35356247762263,93.75,87.5,13.988095238095237,75.0,82.23684210526316,60.0,80.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 0]",66.66666666666667,,49.549549549549546,333.0,165.0
UGA_000302,Amilmil HC II,Teso,Amuria District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,6000,100,0,100,100,100,65.77801268498943,71.0909090909091,"[70.0, 70.0, 70.0, 72.72727272727273, 72.72727272727273]",60.46511627906977,"[100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 50, 50, 100, 50, 100, 0, 100, 0, 100, 100, 100, nan, 100, 100, 0, 100, 0, 0, 0, 0, nan, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0]",100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,,70.0,100.0,100.0,100.0,0.0,,[],,,,,86.58064516129032,70.0,100.0,100.0,60.0,102.90322580645162,,,,[],16.666666666666664,80.0,100.0,,100.0,0.0,100.0,100.0,,,,,[nan],,,50.0,12.0,6.0
UGA_003962,Lira University Hospital,Lango,Lira District,SECONDARY,TEACHING HOSPITAL,,UNIVERSITY,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,1500000,100,100,100,100,100,83.37962962962962,77.87037037037037,"[90.0, 70.0, 77.77777777777777, 90.0, 90.0, 50.0, 50.0, 50.0, 66.66666666666667, 100.0, 100.0, 100.0]",88.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 0]",50.0,"[100, 0, 0, 100]",100.0,0.0,0.0,100.0,83.33333333333334,100.0,,80.0,80.0,0.0,[0.0],0.0,0.0,0.0,0.0,59.05820105820106,83.33333333333334,74.07407407407408,6.0,100.0,100.0,50.0,0.0,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 100, 100, 100, 100, 0]",62.96296296296296,,23.25581395348837,172.0,40.0
UGA_006238,Rwamwanja HC III,Tooro,Kamwenge District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,46007,100,100,100,100,100,79.55555555555556,94.66666666666667,"[80.0, 80.0, 80.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",64.44444444444444,"[100, 100, 0, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 0, 0, 100, 100, 100, 100, 25, 0, 0, 100, 0, 100, 0, 0, 100, 100, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,"[75.0, 75.0]",100.0,100.0,100.0,0.0,77.11233787195177,100.0,68.0,11.568627450980394,80.0,80.2177376526819,100.0,100.0,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",55.55555555555556,,28.57142857142857,98.0,28.0
