Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_paid,CHW_scores,CLM_score,guideline_score,guideline_check,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
NGA_000179,Cottage Hospital Fufore,Adamawa,Fufore,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,0,0,100,100,100,73.61111111111111,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",100.0,,,47.222222222222214,"[0.0, 83.33333333333333, 77.77777777777777, 75.0, 0.0]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 75, 75, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0]",0.0,[],0,,,,,100.0,100.0,100.0,100.0,100.0,100.0,1,[100.0],100.0,100.0,100.0,100.0,80.25555555555556,100.0,100.0,5.277777777777778,100.0,96.0,,,100.0,[100],50.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,50.0,0.0,100.0,7.407407407407407,"[0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7.407407407407407,,,29.0,999.0
NGA_000209,Cottage Hospital Bojude,Gombe,Kwami,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,0,0,100,100,100,31.798611111111107,12.0,"[20.0, 10.0, 10.0, 10.0, 10.0]",12.0,,,51.597222222222214,"[53.125, 55.55555555555556, 25.0, 68.75, 55.55555555555556]","[0, 100, 75, 75, 75, 0, 0, 100, nan, 0, 100, 100, 100, 100, 0, 0, 100, 0, 0, 50, 50, 50, 75, 0, 0, 0, 0, 100, 100, 75, 75, 100, 0, 0, 100, nan, 0, 100, 100, 100, 100, 0, 0, 100, 0]",66.66666666666667,"[100, 100, nan, 0]",100,100.0,100.0,,0.0,6.666666666666667,0.0,,20.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,64.8238482384824,6.666666666666667,,,100.0,87.8048780487805,,,100.0,[100],100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.148148148148145,"[0, 0, 0, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 0, 0, 0, 0]",48.148148148148145,,,42.0,999.0
NGA_000333,CHIDUBEM HOSPITAL AWKA,Anambra,Awka-South,PRIMARY,MATERNAL/CHILD HEALTH CLINIC,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,0,100,100,100,94.44444444444444,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",100.0,,,88.88888888888889,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,70.41005291005291,100.0,51.42857142857142,7.5,100.0,93.12169312169311,,,,[],100.0,100.0,"[100, nan, nan, 100, 100, 100, 100]",100.0,,,100.0,100.0,100.0,100.0,50.0,0.0,100.0,74.07407407407408,"[100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 100]",74.07407407407408,,34.61538461538461,26.0,9.0
NGA_000165,Umaru Musa Yaradua Memorial Hospital (General Hospital Sabon Wuse),Niger,Tafa,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,2500,100,100,100,100,100,60.388888888888886,68.0,"[50.0, 40.0, 70.0, 60.0, 50.0, 100.0, 50.0, 100.0, 100.0, 100.0, 50.0, 100.0, 50.0, 50.0, 50.0]",54.0,90.0,60.0,52.77777777777777,"[69.44444444444444, 63.888888888888886, 61.111111111111114, 0.0, 69.44444444444444]","[0, 100, 50, 100, 75, 100, 0, 100, 100, 25, 75, 25, 100, 50, 100, 100, 100, 0, 0, 100, 50, 100, 100, 0, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 75, 75, 75, 0, 100, 100, 0]",100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,53.333333333333336,60.0,,100.0,0.0,,0,[],,,,,53.65367077063383,53.333333333333336,100.0,10.294117647058822,80.0,78.29457364341086,0.0,,,[],16.666666666666664,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,44.44444444444444,"[100, 0, 0, 0, 100, 0, 100, 100, 0, 0, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",44.44444444444444,,0.0,112.0,0.0
NGA_000212,General Hospital Deba,Gombe,Yamaltu-Deba,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,56.80555555555556,46.666666666666664,"[20.0, 30.0, 20.0, 40.0, 40.0, 50.0, 33.333333333333336, 50.0, 66.66666666666667, 100.0, 50.0, 50.0, 50.0, 0.0, 100.0]",30.0,60.0,50.0,66.94444444444444,"[66.66666666666667, 66.66666666666667, 66.66666666666667, 62.5, 72.22222222222223]","[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 75, 75, 100, 50, 0, 100, nan, 0, 100, 100, 100, 100, 50, 0, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,26.666666666666668,0.0,,80.0,0.0,75.0,2,"[75.0, 75.0]",100.0,0.0,100.0,100.0,57.87405303030303,26.666666666666668,,,100.0,104.82954545454545,0.0,,100.0,"[100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,0.0,58.0,0.0
NGA_000211,Iliya Nursing Home And Maternity,Gombe,Shongom,PRIMARY,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9,0,0,100,100,100,55.13194444444444,32.0,"[30.0, 40.0, 30.0, 20.0, 40.0]",32.0,,,78.26388888888889,"[75.0, 72.22222222222223, 72.22222222222223, 71.875, 100.0]","[100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 50, 0, 100, 100, 0, 100, 100, 100, 50, 100, 0, 100, 100, 0, 100, 100, 100, 100, 75, 0, 0, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,26.666666666666668,0.0,,80.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,65.6842105263158,26.666666666666668,100.0,8.333333333333334,100.0,93.42105263157895,,,100.0,[100],100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,"[0, 0, 0, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 0, 0, 0, 0, 0, 0]",44.44444444444444,,0.0,16.0,0.0
NGA_000285,Primary Health Centre Unguwa Uku,Kano,Tarauni,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9,0,0,100,100,100,52.69444444444444,24.0,"[30.0, 30.0, 10.0, 10.0, 40.0]",24.0,,,81.38888888888889,"[66.66666666666667, 77.77777777777777, 87.5, 100.0, 75.0]","[100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,13.333333333333334,0.0,,40.0,0.0,75.0,2,"[75.0, 75.0]",100.0,0.0,100.0,100.0,68.54700854700855,13.333333333333334,,,100.0,92.3076923076923,,,100.0,"[100, 100]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[0, 0, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 0, 0, 0, 100]",62.96296296296296,,0.0,52.0,0.0
NGA_000268,Khadijat Memorial Hospital,Kano,Fagge,SECONDARY,OTHER (SPECIFY),Private Hospital,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,0,0,100,100,100,47.0,24.0,"[20.0, 10.0, 30.0, 20.0, 40.0]",24.0,,,70.0,"[75.0, 75.0, 75.0, 58.333333333333336, 66.66666666666667]","[100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 75, 100, 75, 75, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,6.666666666666667,0.0,,20.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,62.29836829836829,6.666666666666667,100.0,16.363636363636363,100.0,88.46153846153845,,,100.0,[100],100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.148148148148145,"[0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 0, 0, 0, 100]",48.148148148148145,,0.0,19.0,0.0
NGA_000016,Victory Hospital Gboko,Benue,Gboko,SECONDARY,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,0,0,100,100,100,74.64646464646464,98.18181818181817,"[90.9090909090909, 100.0, 100.0, 100.0, 100.0]",98.18181818181817,,,51.11111111111111,"[88.88888888888889, 0.0, 0.0, 77.77777777777777, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",0.0,[],0,,,,,95.0,100.0,100.0,80.0,100.0,100.0,1,[100.0],100.0,100.0,100.0,100.0,77.1025641025641,95.0,90.0,5.0,100.0,95.51282051282051,,,100.0,[100],100.0,100.0,"[nan, nan, nan, 100, 100, 100, nan]",,,,100.0,100.0,100.0,,0.0,0.0,0.0,,[nan],,,,999.0,999.0
NGA_000052,General Hospital Otukpo,Benue,Otukpo,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,88.61111111111111,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,77.22222222222221,"[86.11111111111111, 75.0, 75.0, 75.0, 75.0]","[100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 0, 0, 100, 100, 75, 100, 100, 100, 100, 0, 0, 100, 100, 100, 75, 100, 100, 100, 0, 0, 100, 100, 75, 100, 100, 100, 100, 0, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3,"[100.0, 100.0, 100.0]",100.0,100.0,100.0,100.0,56.45470705254049,100.0,94.5945945945946,4.142857142857143,100.0,96.44549763033176,0.0,0.0,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.29629629629629,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",96.29629629629629,,12.903225806451612,62.0,8.0
NGA_000269,Sheikh Mohammed Jidda General Hospital,Kano,Fagge,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,61.15277777777777,51.333333333333336,"[60.0, 70.0, 80.0, 60.0, 100.0, 50.0, 33.333333333333336, 100.0, 66.66666666666667, 0.0, 100.0, 50.0, 0.0, 0.0, 0.0]",74.0,50.0,30.0,70.97222222222221,"[61.111111111111114, 68.75, 75.0, 75.0, 75.0]","[100, 100, 100, 100, 50, 0, 0, 100, 0, 100, 100, 100, 75, 75, 0, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 50, 100, 50, 100, 0, 100, nan, 100, 100, 100, 100, 100, 0, 0, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,73.33333333333334,,100.0,100.0,20.0,75.0,3,"[75.0, 75.0, 75.0]",100.0,0.0,100.0,100.0,75.56554307116104,73.33333333333334,,,100.0,104.49438202247192,0.0,100.0,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100]",92.5925925925926,,0.0,62.0,0.0
NGA_000287,Waziri Shehu Gidado Hospital,Kano,Ungogo,SECONDARY,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,69.61111111111111,75.33333333333333,"[70.0, 40.0, 20.0, 30.0, 70.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0]",46.0,90.0,90.0,63.88888888888889,"[75.0, 55.55555555555556, 75.0, 33.333333333333336, 80.55555555555556]","[100, 100, 100, 100, 100, 0, 0, 100, nan, 100, 100, 100, 50, 50, 0, 0, 100, 0, 100, 100, 50, 50, 100, 0, 100, 100, nan, 75, 75, 50, 50, 50, 0, 0, 0, 0, 100, 75, 75, 100, 75, 100, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,20.0,0.0,,60.0,0.0,75.0,2,"[75.0, 75.0]",100.0,0.0,100.0,100.0,58.2,20.0,,,100.0,96.0,0.0,75.0,100.0,"[100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 100]",92.5925925925926,,0.0,52.0,0.0
NGA_000273,Hasiya Bayero Paediatric Hospital (Sheik Khalifa Isyaka Rabiu hospital),Kano,Kano-Municipal,SECONDARY,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,0,100,68.22916666666667,63.333333333333336,"[33.333333333333336, 0.0, 0.0, 100.0, 50.0, 100.0, 100.0, 50.0, 100.0, 100.0]",,36.66666666666667,90.0,73.125,"[77.77777777777777, 77.77777777777777, 69.44444444444444, 78.125, 62.5]","[100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 25, 0, 100, 100, nan, 100, 100, 50, 100, 50, 0, 0, 100, nan]",75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,,,,,,58.333333333333336,3,"[75.0, 50.0, 50.0]",100.0,0.0,100.0,33.333333333333336,52.695035460992905,,,,,108.08510638297872,0.0,50.0,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, nan, 100, 100]",100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,0.0,116.0,0.0
NGA_000156,General Hospital New Bussa,Niger,Borgu,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,61.076388888888886,56.666666666666664,"[70.0, 70.0, 70.0, 70.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,0.0,100.0,65.48611111111111,"[72.22222222222223, 69.44444444444444, 61.111111111111114, 77.77777777777777, 46.875]","[50, 75, 50, 100, 75, 100, 100, 100, 0, 0, 100, 75, 75, 75, 100, 100, 100, 0, 25, 50, 50, 75, 50, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 75, 75, 75, 50, 100, 0, 0, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,62.89900575614861,66.66666666666667,92.85714285714286,0.7692307692307693,80.0,100.0,0.0,100.0,0.0,[0],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",62.96296296296296,,9.433962264150944,53.0,5.0
NGA_000178,General Hospital Borrong,Adamawa,Demsa,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,67.22222222222223,96.66666666666667,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0]",100.0,100.0,90.0,37.77777777777778,"[0.0, 63.888888888888886, 0.0, 55.55555555555556, 69.44444444444444]","[nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 100, 75, 100, 100, 0, 0, 100, 0, nan, nan, nan, nan, nan, 0, 0, nan, 0, 100, 75, 75, 75, 75, 0, 100, 0, 0, 100, 100, 25, 100, 100, 0, 100, 100, 0]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,2,"[0.0, 100.0]",50.0,50.0,50.0,50.0,71.20765233547188,100.0,100.0,5.7894736842105265,100.0,92.66409266409266,0.0,100.0,50.0,"[0, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.44444444444444,"[100, 100, 100, 0, 100, 0, 0, 100, 100, 100, 100, 0, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 0, 0, 0, 0]",44.44444444444444,,,28.0,999.0
NGA_000281,General Hospital Rogo,Kano,Rogo,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,59.10606060606061,47.65656565656566,"[50.0, 40.0, 50.0, 18.181818181818183, 90.0, 50.0, 0.0, 0.0, 50.0, 66.66666666666667, 100.0, 50.0, 50.0, 50.0, 50.0]",49.63636363636364,33.333333333333336,60.0,70.55555555555556,"[68.75, 81.25, 72.22222222222223, 30.555555555555557, 100.0]","[100, 100, 100, 100, 50, 0, 0, 100, nan, 100, 100, 100, 100, 50, 0, 100, 100, nan, 100, 100, 100, 100, 50, 0, 100, 100, 0, 100, 50, 50, 50, 25, 0, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,45.0,0.0,66.66666666666667,100.0,0.0,58.333333333333336,3,"[75.0, 50.0, 50.0]",100.0,0.0,100.0,33.333333333333336,63.9546783625731,45.0,,,100.0,110.81871345029239,0.0,,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.88888888888889,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 100, 100]",88.88888888888889,,0.0,72.0,0.0
NGA_000292,Specialist Hospital Sokoto,Sokoto,Sokoto-South,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,67.90277777777779,61.777777777777786,"[50.0, 60.0, 40.0, 40.0, 70.0, 66.66666666666667, 100.0, 50.0, 50.0, 50.0, 100.0, 50.0, 100.0, 50.0, 50.0]",52.0,63.333333333333336,70.0,74.02777777777779,"[72.22222222222223, 66.66666666666667, 68.75, 75.0, 87.5]","[100, 100, 100, 100, 50, 100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 0, 100, 50, 50, 100, 50, 0, 100, 100, nan, 100, 100, 50, 100, 50, 0, 100, 100, nan, 100, 100, 100, 100, 100, 0, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,0.0,100.0,80.0,0.0,58.333333333333336,3,"[50.0, 50.0, 75.0]",100.0,0.0,100.0,33.333333333333336,57.85310734463277,33.333333333333336,,,100.0,105.93220338983052,0.0,50.0,100.0,"[100, 100, 100]",100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,,0.0,67.0,0.0
NGA_000291,Basic Health Centre Kofar Rini (Comprehensive Health Centre Kofar Rini),Sokoto,Sokoto-North,PRIMARY,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9,0,0,100,100,100,52.41666666666667,24.0,"[20.0, 20.0, 20.0, 20.0, 40.0]",24.0,,,80.83333333333334,"[81.25, 66.66666666666667, 81.25, 75.0, 100.0]","[100, 100, 100, 100, 50, 100, 0, 100, nan, 100, 100, 50, 100, 50, 0, 100, 100, 0, 100, 100, 100, 100, 50, 0, 100, 100, nan, 100, 100, 50, 100, 50, 0, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,20.0,0.0,,60.0,0.0,50.0,2,"[50.0, 50.0]",100.0,0.0,100.0,0.0,69.35746606334843,20.0,100.0,13.846153846153847,100.0,112.94117647058823,,,100.0,"[100, 100]",100.0,100.0,"[nan, nan, nan, 100, 100, 100, 100]",,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37.03703703703704,"[0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0]",37.03703703703704,,0.0,24.0,0.0
NGA_000229,St Monica Health Centre Yakoko,Taraba,Zing,SECONDARY,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,6000,100,100,100,100,100,77.33333333333333,77.33333333333333,"[90.0, 80.0, 80.0, 80.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",82.0,50.0,100.0,,[],[],100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,40.00000000000001,20.0,,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,58.29545454545454,40.00000000000001,100.0,2.5,100.0,87.27272727272728,20.0,,0.0,[0],100.0,100.0,"[100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,40.74074074074074,"[100, 100, 0, 0, 100, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 100, 0, 100, 0, 0, 0, 0, 0, 100, 0, 100, 0]",40.74074074074074,,45.45454545454545,11.0,5.0
