Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,with lab,without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
IDN_000316,RS Umum Daerah Ciracas,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,17000,100,100,100,100,0,95.0,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,68.70892018779344,33.333333333333336,100.0,10.211267605633802,100.0,,,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,81.48148148148148,81.48148148148148,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,0.3703703703703704,270.0,1.0
IDN_000317,RS Umum Daerah Pasar Rebo,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1000000,100,100,100,100,100,90.53703703703704,93.85185185185186,"[80.0, 77.77777777777777, 80.0, 80.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",81.55555555555556,100.0,100.0,87.22222222222221,"[81.25, 93.75, 88.88888888888889, 83.33333333333333, 88.88888888888889]","[100, 50, 100, nan, 100, 100, 100, 100, 0, 50, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 50, 100, 50, 50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0]",80.0,90.0,90.0,83.33333333333333,100.0,100.0,100.0,100.0,40.0,66.66666666666667,"[0, 100, 100, nan]",100,0.0,100.0,100.0,,70.0,100.0,100.0,100.0,20.0,,0,[],,,,,79.57265935827347,70.0,100.0,18.064516129032256,100.0,68.944099378882,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,81.48148148148148,81.48148148148148,,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,,18.561335902376364,1557.0,289.0
IDN_000328,RS Umum Daerah Matraman,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,1748075,100,100,0,100,100,90.81313131313132,89.95959595959597,"[70.0, 72.72727272727273, 80.0, 66.66666666666667, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",69.87878787878789,100.0,100.0,91.66666666666667,"[nan, 100.0, 86.11111111111111, 80.55555555555556, 100.0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,81.25,100.0,93.75,100.0,100.0,100.0,0.0,0.0,[],0,,,,,58.333333333333336,66.66666666666667,100.0,0.0,100.0,,0,[],,,,,71.92743764172336,58.333333333333336,85.71428571428571,79.44444444444444,0.0,80.0,100.0,100.0,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,62.96296296296296,62.96296296296296,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,14.583333333333334,240.0,35.0
IDN_000249,PUSKESMAS DONOMULYO,East Java,Kabupaten Malang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,70539,100,100,100,100,100,90.375,82.0,"[50.0, 40.0, 50.0, 40.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",46.0,100.0,100.0,98.75,"[93.75, 100.0, 100.0, 100.0, 100.0]","[100, 100, 75, 100, 75, 100, 100, 100, nan, 100, nan, 100, 100, 100, 100, 100, 100, nan, nan, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,6.666666666666667,0.0,,0.0,20.0,40.0,5,"[25.0, 25.0, 50.0, 50.0, 50.0]",80.0,0.0,0.0,80.0,73.10078232640659,6.666666666666667,100.0,20.97222222222222,100.0,84.0665873959572,100.0,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.18518518518519,85.18518518518519,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,,11.11111111111111,63.0,7.0
IDN_000390,PUSKESMAS DAMPIT,East Java,Kabupaten Malang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,70045,100,100,100,100,100,84.5,74.0,"[70.0, 80.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",72.0,50.0,100.0,95.0,"[100.0, 100.0, 87.5, 87.5, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,40.00000000000001,100.0,,0.0,20.0,50.0,5,"[50.0, 50.0, 50.0, 50.0, 50.0]",100.0,0.0,0.0,100.0,61.743578030627596,40.00000000000001,82.97872340425532,11.538461538461537,0.0,97.6878612716763,100.0,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,40.74074074074074,40.74074074074074,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,3.875968992248062,387.0,15.0
IDN_000109,RS Umum Haji Jakarta,Jakarta,Kota Adm. Jakarta Timur,SECONDARY,NATIONAL REFERRAL HOSPITAL,,OTHER MINISTRY,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,63000,100,100,100,100,100,86.87037037037037,78.74074074074073,"[80.0, 80.0, 80.0, 80.0, 77.77777777777777, 66.66666666666667, 66.66666666666667, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",79.55555555555556,56.66666666666667,100.0,95.0,"[97.22222222222223, 100.0, 88.88888888888889, 88.88888888888889, 100.0]","[100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,95.0,100.0,100.0,100.0,100.0,80.0,80.0,0.0,[],0,,,,,63.333333333333336,100.0,,100.0,0.0,,0,[],,,,,67.61904761904762,63.333333333333336,100.0,3.333333333333333,100.0,73.33333333333334,100.0,33.333333333333336,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.142857142857146,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,81.48148148148148,81.48148148148148,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,,0.0,655.0,0.0
IDN_000284,PUSKESMAS Kecamatan MATRAMAN,Jakarta,Kota Adm. Jakarta Timur,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,191000,100,100,100,100,100,93.63636363636363,93.93939393939394,"[81.81818181818181, 81.81818181818181, 81.81818181818181, 81.81818181818181, 81.81818181818181, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",81.81818181818181,100.0,100.0,93.33333333333333,"[100.0, 100.0, 77.77777777777777, 100.0, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,75.0,100.0,0.0,100.0,100.0,25.0,2,"[25.0, 25.0]",100.0,0.0,0.0,0.0,88.42620606193961,75.0,92.45283018867924,51.53061224489796,100.0,100.0,100.0,100.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,59.25925925925926,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,,0.0,53.0,0.0
IDN_000114,RS Umum Pusat H. Adam Malik,North Sumatra,Kota Medan,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,2000000,100,100,100,100,100,83.48148148148147,83.62962962962962,"[50.0, 50.0, 50.0, 44.44444444444444, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",50.88888888888889,100.0,100.0,83.33333333333333,"[77.77777777777777, 86.11111111111111, 86.11111111111111, nan, nan]","[75, 100, 75, 75, 75, 100, 100, 100, 0, 75, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",83.33333333333333,100.0,83.33333333333333,91.66666666666667,91.66666666666667,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,26.666666666666668,100.0,,0.0,0.0,,0,[],,,,,60.44063492063492,26.666666666666668,97.22222222222221,38.31428571428572,100.0,,,40.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,81.48148148148148,81.48148148148148,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,,,1361.0,999.0
IDN_000012,PUSKESMAS RAPPOKALLING,South Sulawesi,Kota Makassar,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,44444,100,100,100,100,100,65.55555555555556,33.333333333333336,"[50.0, 50.0, 0.0]",,,33.333333333333336,97.77777777777779,"[88.88888888888889, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,,,,,,0.0,1,[0.0],0.0,0.0,0.0,0.0,75.07002801120449,,82.35294117647058,42.857142857142854,,100.0,,,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.74074074074074,40.74074074074074,,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,,13.529411764705882,170.0,23.0
IDN_000285,PUSKESMAS Kecamatan CILINCING,Jakarta,Kota Adm. Jakarta Utara,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,454272,100,100,100,100,100,88.39393939393939,83.45454545454545,"[81.81818181818181, 80.0, 80.0, 80.0, 80.0, 50.0, 100.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.36363636363636,70.0,100.0,93.33333333333333,"[88.88888888888889, 100.0, 88.88888888888889, 100.0, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,68.33333333333334,100.0,100.0,0.0,100.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,83.8767176562095,68.33333333333334,87.35632183908046,31.447368421052634,100.0,100.0,100.0,100.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,70.37037037037037,,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,,27.55102040816326,98.0,27.0
IDN_000389,PUSKESMAS PAKUSARI,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,44720,100,100,100,100,100,86.55555555555557,79.77777777777779,"[66.66666666666667, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 66.66666666666667, 33.333333333333336, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",69.33333333333334,70.0,100.0,93.33333333333334,"[93.75, 84.375, 96.875, 100.0, 91.66666666666667]","[75, 75, 100, 100, 100, 100, 100, 100, nan, 100, 75, 100, 100, 100, 100, 0, 100, nan, 100, 75, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 75, 75, 100, 100, 100, 100, 100]",95.0,80.0,95.0,95.0,100.0,100.0,80.0,100.0,100.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,26.666666666666668,100.0,,0.0,0.0,25.0,2,"[25.0, 25.0]",0.0,0.0,0.0,100.0,59.36318407960199,26.666666666666668,,,100.0,70.1492537313433,100.0,0.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,50.0,0.0,100.0,66.66666666666667,66.66666666666667,,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,,13.395638629283487,321.0,43.0
IDN_000076,PUSKESMAS AJUNG,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,74000,100,100,100,100,100,87.22222222222223,83.33333333333333,"[50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",50.0,100.0,100.0,91.11111111111111,"[88.88888888888889, 91.66666666666667, 75.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 75, 75, 75, 100, 100, 100, 100, 75, 75, 75, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",95.0,95.0,90.0,90.0,90.0,100.0,100.0,80.0,80.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,12.5,2,"[0.0, 25.0]",0.0,0.0,0.0,50.0,53.36167800453514,33.333333333333336,100.0,4.642857142857143,100.0,35.55555555555555,100.0,0.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,59.25925925925926,59.25925925925926,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,,0.0,243.0,0.0
IDN_000202,PUSKESMAS JAJAG,,Kabupaten Banyuwangi,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,35000,100,100,100,100,100,89.33333333333334,78.66666666666667,"[50.0, 70.0, 50.0, 60.0, 50.0, 50.0, 100.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",56.0,80.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,16.666666666666668,3,"[0.0, 25.0, 25.0]",33.333333333333336,0.0,0.0,33.333333333333336,62.20311677045574,33.333333333333336,100.0,5.862068965517241,100.0,96.22641509433963,100.0,0.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,37.03703703703704,37.03703703703704,,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,,13.392857142857142,224.0,30.0
IDN_000094,PUSKESMAS BANGSALSARI,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,75391,100,100,100,100,100,87.83333333333334,81.77777777777779,"[60.0, 70.0, 60.0, 60.0, 60.0, 66.66666666666667, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",62.0,83.33333333333334,100.0,93.88888888888889,"[100.0, 80.55555555555556, 100.0, 88.88888888888889, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 75, 75, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100]",95.0,95.0,95.0,100.0,100.0,100.0,100.0,100.0,60.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,33.333333333333336,100.0,100.0,0.0,0.0,25.0,2,"[25.0, 25.0]",100.0,0.0,0.0,0.0,59.78115660980111,33.333333333333336,100.0,3.5294117647058827,100.0,81.60535117056857,100.0,0.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,321.0,0.0
IDN_000077,PUSKESMAS ANDONGSARI,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,29000,100,100,100,100,100,87.5,85.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,,100.0,90.0,"[88.88888888888889, 94.44444444444444, 83.33333333333333, 94.44444444444444, 88.88888888888889]","[100, 75, 75, 75, 75, 100, 100, 100, 100, 100, 100, 75, 100, 75, 100, 100, 100, 100, 100, 100, 75, 100, 75, 100, 100, 100, 0, 75, 100, 100, 75, 100, 100, 100, 100, 100, 100, 75, 75, 100, 50, 100, 100, 100, 100]",95.0,90.0,80.0,90.0,75.0,100.0,100.0,100.0,80.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,0.0,2,"[0.0, 0.0]",0.0,0.0,0.0,0.0,72.30188725853466,33.333333333333336,100.0,1.9230769230769231,100.0,98.55491329479769,100.0,,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,22.22222222222222,22.22222222222222,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,215.0,0.0
IDN_000366,RS Umum Daerah Palabuhanratu,West Java,Kabupaten Sukabumi,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,79.0327380952381,83.33333333333333,"[50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",50.0,100.0,100.0,74.73214285714286,"[89.28571428571429, 78.125, 59.375, 71.875, 75.0]","[50, 75, nan, nan, 100, 100, 100, 100, 100, 100, 100, 75, 75, 75, 100, 100, 0, nan, 75, 75, 75, 75, 75, 100, 0, 0, nan, 100, 100, 100, 75, 100, 100, 0, 0, nan, 100, 100, 100, 100, 100, 100, 0, 0, nan]",85.0,90.0,87.5,81.25,90.0,100.0,40.0,20.0,100.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,0.0,0.0,,0.0,0.0,,0,[],,,,,57.46031746031746,0.0,4.761904761904762,100.0,40.0,,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,70.37037037037037,,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,30.069930069930066,143.0,43.0
